table,column,postgres_type,nullable,key_reference,rules_default,source_json_path,go_field_value,conversion_derivation,trace_class,go_models,writer_projector,source
fi.windows_security_continuity_gap,observed_at,timestamptz,No,—,`NOT NULL`,payload.observed_at,records.WindowsSecurityContinuityGapObservation.ObservedAt,RFC3339 → timestamptz,Direct JSON,`records.WindowsSecurityContinuityGapObservation`,`projectWindowsSecurityContinuityGap()` — `projector_security.go`,`WindowsSecurityContinuityGap.payload`
fi.windows_security_continuity_gap,collection_method,text,No,—,`NOT NULL`,payload.collection_method,records.WindowsSecurityContinuityGapObservation.CollectionMethod,Direct,Direct JSON,`records.WindowsSecurityContinuityGapObservation`,`projectWindowsSecurityContinuityGap()` — `projector_security.go`,`WindowsSecurityContinuityGap.payload`
fi.windows_security_continuity_gap,channel,text,No,—,`NOT NULL CHECK (channel = 'Security')`,payload.channel,records.WindowsSecurityContinuityGapObservation.Channel,Direct,Direct JSON,`records.WindowsSecurityContinuityGapObservation`,`projectWindowsSecurityContinuityGap()` — `projector_security.go`,`WindowsSecurityContinuityGap.payload`
fi.windows_security_continuity_gap,scope_id,text,No,—,`NOT NULL`,payload.scope_id,records.WindowsSecurityContinuityGapObservation.ScopeID,Direct,Direct JSON,`records.WindowsSecurityContinuityGapObservation`,`projectWindowsSecurityContinuityGap()` — `projector_security.go`,`WindowsSecurityContinuityGap.payload`
fi.windows_security_continuity_gap,reason_code,text,No,—,"`NOT NULL CHECK (reason_code IN ('SecurityLogResetOrCleared','SecurityLogRecordsOverwritten'))`",payload.reason_code,records.WindowsSecurityContinuityGapObservation.ReasonCode,Direct,Direct JSON,`records.WindowsSecurityContinuityGapObservation`,`projectWindowsSecurityContinuityGap()` — `projector_security.go`,`WindowsSecurityContinuityGap.payload`
fi.windows_security_continuity_gap,checkpoint_event_record_id,"numeric(20,0)",No,—,`NOT NULL CHECK (checkpoint_event_record_id >= 0)`,payload.checkpoint_event_record_id,records.WindowsSecurityContinuityGapObservation.CheckpointEventRecordID,"canonical decimal text → numeric(20,0)",Direct JSON,`records.WindowsSecurityContinuityGapObservation`,`projectWindowsSecurityContinuityGap()` — `projector_security.go`,`WindowsSecurityContinuityGap.payload`
fi.windows_security_continuity_gap,current_oldest_event_record_id,"numeric(20,0)",No,—,`NOT NULL CHECK (current_oldest_event_record_id >= 0)`,payload.current_oldest_event_record_id,records.WindowsSecurityContinuityGapObservation.CurrentOldestEventRecordID,"canonical decimal text → numeric(20,0)",Direct JSON,`records.WindowsSecurityContinuityGapObservation`,`projectWindowsSecurityContinuityGap()` — `projector_security.go`,`WindowsSecurityContinuityGap.payload`
fi.windows_security_continuity_gap,current_newest_event_record_id,"numeric(20,0)",No,—,`NOT NULL CHECK (current_newest_event_record_id >= 0)`,payload.current_newest_event_record_id,records.WindowsSecurityContinuityGapObservation.CurrentNewestEventRecordID,"canonical decimal text → numeric(20,0)",Direct JSON,`records.WindowsSecurityContinuityGapObservation`,`projectWindowsSecurityContinuityGap()` — `projector_security.go`,`WindowsSecurityContinuityGap.payload`
fi.windows_security_continuity_gap,coverage_state,text,No,—,`NOT NULL CHECK (coverage_state = 'Incomplete')`,payload.coverage_state,records.WindowsSecurityContinuityGapObservation.CoverageState,Direct,Direct JSON,`records.WindowsSecurityContinuityGapObservation`,`projectWindowsSecurityContinuityGap()` — `projector_security.go`,`WindowsSecurityContinuityGap.payload`
fi.windows_security_continuity_gap,reconciliation_action,text,No,—,`NOT NULL CHECK (reconciliation_action = 'CurrentStateBaseline')`,payload.reconciliation_action,records.WindowsSecurityContinuityGapObservation.ReconciliationAction,Direct,Direct JSON,`records.WindowsSecurityContinuityGapObservation`,`projectWindowsSecurityContinuityGap()` — `projector_security.go`,`WindowsSecurityContinuityGap.payload`
fi.ntfs_collection_error,source_record_id,bigint,No,"PK, FK → fi.source_record.source_record_id",`—`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`recordingest.ntfsCollectionErrorPayload`,`projectNTFSCollectionError()` — `projector_sources.go`,`NTFSCollectionError.payload`
fi.ntfs_collection_error,path_display,text,No,—,`NOT NULL`,payload.path_display,ntfsCollectionErrorPayload.PathDisplay,Direct,Direct JSON,`recordingest.ntfsCollectionErrorPayload`,`projectNTFSCollectionError()` — `projector_sources.go`,`NTFSCollectionError.payload`
fi.ntfs_collection_error,path_utf16le,bytea,No,—,`NOT NULL`,payload.path_utf16le_base64url,ntfsCollectionErrorPayload.PathUTF16LEBase64URL,base64url → bytea,Direct JSON,`recordingest.ntfsCollectionErrorPayload`,`projectNTFSCollectionError()` — `projector_sources.go`,`NTFSCollectionError.payload`
fi.ntfs_collection_error,error_text,text,No,—,`NOT NULL`,payload.error,ntfsCollectionErrorPayload.Error,Direct,Direct JSON,`recordingest.ntfsCollectionErrorPayload`,`projectNTFSCollectionError()` — `projector_sources.go`,`NTFSCollectionError.payload`
fi.supporting_source_collection_error,source_record_id,bigint,No,"PK, FK → fi.source_record.source_record_id",`—`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`recordingest.supportingSourceCollectionErrorPayload`,`projectSupportingSourceCollectionError()` — `projector_sources.go`,`SupportingSourceCollectionError.payload`
fi.supporting_source_collection_error,source,text,No,—,`NOT NULL`,payload.source,supportingSourceCollectionErrorPayload.Source,Direct,Direct JSON,`recordingest.supportingSourceCollectionErrorPayload`,`projectSupportingSourceCollectionError()` — `projector_sources.go`,`SupportingSourceCollectionError.payload`
fi.supporting_source_collection_error,error_text,text,No,—,`NOT NULL`,payload.error,supportingSourceCollectionErrorPayload.Error,Direct,Direct JSON,`recordingest.supportingSourceCollectionErrorPayload`,`projectSupportingSourceCollectionError()` — `projector_sources.go`,`SupportingSourceCollectionError.payload`
fi.usn_read_boundary,source_record_id,bigint,No,"PK, FK → fi.source_record.source_record_id",`—`,—,sourceRecordID,Derived by Go / relational lookup,Derived,"`recordingest.usnReadBoundaryPayload`, `records.VolumeIdentity`",`projectUSNReadBoundary()` — `projector_usn.go`,`USNReadBoundary.payload`
fi.usn_read_boundary,observed_at,timestamptz,No,—,`NOT NULL`,payload.observed_at,usnReadBoundaryPayload.ObservedAt,RFC3339 → timestamptz,Direct JSON,"`recordingest.usnReadBoundaryPayload`, `records.VolumeIdentity`",`projectUSNReadBoundary()` — `projector_usn.go`,`USNReadBoundary.payload`
fi.usn_read_boundary,collection_method,text,No,—,`NOT NULL`,payload.collection_method,usnReadBoundaryPayload.CollectionMethod,Direct,Direct JSON,"`recordingest.usnReadBoundaryPayload`, `records.VolumeIdentity`",`projectUSNReadBoundary()` — `projector_usn.go`,`USNReadBoundary.payload`
fi.usn_read_boundary,ntfs_volume_id,bigint,No,FK → fi.ntfs_volume.ntfs_volume_id,`NOT NULL`,payload.volume_identity,volumeID,`records.VolumeIdentity` resolved by `ensureNTFSVolume(value.VolumeIdentity)`,Derived,"`recordingest.usnReadBoundaryPayload`, `records.VolumeIdentity`",`projectUSNReadBoundary()` — `projector_usn.go`,`USNReadBoundary.payload`
fi.usn_read_boundary,journal_id,"numeric(20,0)",No,—,`NOT NULL CHECK (journal_id >= 0)`,payload.journal_id,usnReadBoundaryPayload.JournalID,"canonical decimal text → numeric(20,0)",Direct JSON,"`recordingest.usnReadBoundaryPayload`, `records.VolumeIdentity`",`projectUSNReadBoundary()` — `projector_usn.go`,`USNReadBoundary.payload`
fi.usn_read_boundary,start_usn,"numeric(20,0)",No,—,`NOT NULL CHECK (start_usn >= 0)`,payload.start_usn,usnReadBoundaryPayload.StartUSN,"canonical decimal text → numeric(20,0)",Direct JSON,"`recordingest.usnReadBoundaryPayload`, `records.VolumeIdentity`",`projectUSNReadBoundary()` — `projector_usn.go`,`USNReadBoundary.payload`
fi.usn_read_boundary,next_usn,"numeric(20,0)",No,—,`NOT NULL CHECK (next_usn >= 0)`,payload.next_usn,usnReadBoundaryPayload.NextUSN,"canonical decimal text → numeric(20,0)",Direct JSON,"`recordingest.usnReadBoundaryPayload`, `records.VolumeIdentity`",`projectUSNReadBoundary()` — `projector_usn.go`,`USNReadBoundary.payload`
fi.usn_read_boundary,source_record_count,integer,No,—,`NOT NULL CHECK (source_record_count >= 0)`,payload.source_record_count,usnReadBoundaryPayload.SourceRecordCount,Direct,Direct JSON,"`recordingest.usnReadBoundaryPayload`, `records.VolumeIdentity`",`projectUSNReadBoundary()` — `projector_usn.go`,`USNReadBoundary.payload`
fi.usn_read_boundary,source_distinct_object_count,integer,No,—,`NOT NULL CHECK (source_distinct_object_count >= 0)`,payload.source_distinct_object_count,usnReadBoundaryPayload.SourceDistinctObjectCount,Direct,Direct JSON,"`recordingest.usnReadBoundaryPayload`, `records.VolumeIdentity`",`projectUSNReadBoundary()` — `projector_usn.go`,`USNReadBoundary.payload`
fi.usn_read_boundary,selected_record_count,integer,No,—,`NOT NULL CHECK (selected_record_count >= 0)`,payload.selected_record_count,usnReadBoundaryPayload.SelectedRecordCount,Direct,Direct JSON,"`recordingest.usnReadBoundaryPayload`, `records.VolumeIdentity`",`projectUSNReadBoundary()` — `projector_usn.go`,`USNReadBoundary.payload`
fi.usn_read_boundary,selected_object_count,integer,No,—,`NOT NULL CHECK (selected_object_count >= 0)`,payload.selected_object_count,usnReadBoundaryPayload.SelectedObjectCount,Direct,Direct JSON,"`recordingest.usnReadBoundaryPayload`, `records.VolumeIdentity`",`projectUSNReadBoundary()` — `projector_usn.go`,`USNReadBoundary.payload`
fi.usn_read_boundary,ignored_volume_record_count,integer,No,—,`NOT NULL CHECK (ignored_volume_record_count >= 0)`,payload.ignored_volume_record_count,usnReadBoundaryPayload.IgnoredVolumeRecordCount,Direct,Direct JSON,"`recordingest.usnReadBoundaryPayload`, `records.VolumeIdentity`",`projectUSNReadBoundary()` — `projector_usn.go`,`USNReadBoundary.payload`
fi.usn_read_boundary,ignored_volume_object_count,integer,No,—,`NOT NULL CHECK (ignored_volume_object_count >= 0)`,payload.ignored_volume_object_count,usnReadBoundaryPayload.IgnoredVolumeObjectCount,Direct,Direct JSON,"`recordingest.usnReadBoundaryPayload`, `records.VolumeIdentity`",`projectUSNReadBoundary()` — `projector_usn.go`,`USNReadBoundary.payload`
fi.usn_read_boundary,scope_unresolved_object_count,integer,No,—,`NOT NULL CHECK (scope_unresolved_object_count >= 0)`,payload.scope_unresolved_object_count,usnReadBoundaryPayload.ScopeUnresolvedObjectCount,Direct,Direct JSON,"`recordingest.usnReadBoundaryPayload`, `records.VolumeIdentity`",`projectUSNReadBoundary()` — `projector_usn.go`,`USNReadBoundary.payload`
fi.usn_read_boundary,usn_read_operation_id,text,No,—,`NOT NULL`,payload.usn_read_operation_id,usnReadBoundaryPayload.USNReadOperationID,Direct,Direct JSON,"`recordingest.usnReadBoundaryPayload`, `records.VolumeIdentity`",`projectUSNReadBoundary()` — `projector_usn.go`,`USNReadBoundary.payload`
fi.usn_read_boundary,reobservation_operation_id,text,No,—,`NOT NULL`,payload.reobservation_operation_id,usnReadBoundaryPayload.ReObservationOperationID,Direct,Direct JSON,"`recordingest.usnReadBoundaryPayload`, `records.VolumeIdentity`",`projectUSNReadBoundary()` — `projector_usn.go`,`USNReadBoundary.payload`
fi.usn_object_observation,source_record_id,bigint,No,"PK, FK → fi.source_record.source_record_id",`—`,—,sourceRecordID,Derived by Go / relational lookup,Derived,"`recordingest.usnObjectObservationPayload`, `records.NTFSObjectIdentity`",`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload`
fi.usn_object_observation,scope_basis,text,No,—,"`NOT NULL CHECK (scope_basis IN ('CurrentObjectContained','CurrentObjectContainedByHelper','RecordedAncestorContained','RecordedParentContained','ScopeUnresolvedIncluded'))`",payload.scope_basis,usnObjectObservationPayload.ScopeBasis,Direct,Direct JSON,"`recordingest.usnObjectObservationPayload`, `records.NTFSObjectIdentity`",`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload`
fi.usn_object_observation,scope_detail,text,Yes,—,`—`,payload.scope_detail,usnObjectObservationPayload.ScopeDetail,empty → NULL,Direct JSON,"`recordingest.usnObjectObservationPayload`, `records.NTFSObjectIdentity`",`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload`
fi.usn_object_observation,status,text,No,—,"`NOT NULL CHECK (status IN ('Observed','OutsideGovernedRoot','Unavailable','Error'))`",payload.status,usnObjectObservationPayload.Status,Direct,Direct JSON,"`recordingest.usnObjectObservationPayload`, `records.NTFSObjectIdentity`",`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload`
fi.usn_object_observation,reason_code,text,Yes,—,`—`,payload.reason_code,usnObjectObservationPayload.ReasonCode,empty → NULL,Direct JSON,"`recordingest.usnObjectObservationPayload`, `records.NTFSObjectIdentity`",`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload`
fi.usn_object_observation,error_text,text,Yes,—,`—`,payload.error,usnObjectObservationPayload.Error,empty → NULL,Direct JSON,"`recordingest.usnObjectObservationPayload`, `records.NTFSObjectIdentity`",`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload`
fi.usn_object_observation,has_ntfs_observation,boolean,No,—,`NOT NULL`,payload.ntfs_observation (presence),value.NTFS != nil,derived boolean from optional JSON object presence,Derived,"`recordingest.usnObjectObservationPayload`, `records.NTFSObjectIdentity`",`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload`
fi.usn_object_observation,has_content_hashes,boolean,No,—,`NOT NULL`,payload.content_hashes (presence),value.ContentHashes != nil,derived boolean from optional JSON object presence,Derived,"`recordingest.usnObjectObservationPayload`, `records.NTFSObjectIdentity`",`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload`
fi.usn_object_observation,usn_read_boundary_source_record_id,bigint,No,FK → fi.usn_read_boundary.source_record_id,`NOT NULL`,preceding `USNReadBoundary` record in same source/scope,boundaryRecordID,SQL lineage lookup by source/scope/source_record ordering in `findPrecedingUSNReadBoundary()`,Derived,"`recordingest.usnObjectObservationPayload`, `records.NTFSObjectIdentity`",`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload`
fi.usn_object_observation,ntfs_object_id,bigint,No,FK → fi.ntfs_object.ntfs_object_id,`NOT NULL`,payload.file_identity,objectID,`records.NTFSObjectIdentity` resolved via `ensureNTFSObject()` using boundary volume,Derived,"`recordingest.usnObjectObservationPayload`, `records.NTFSObjectIdentity`",`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload`
fi.usn_object_change,source_record_id,bigint,No,"PK, FK → fi.usn_object_observation.source_record_id",`NOT NULL`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`records.USNChangeObservation`,`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload.changes[*]`
fi.usn_object_change,change_ordinal,integer,No,PK,`NOT NULL CHECK (change_ordinal > 0)`,—,ordinal,1-based change ordinal,Derived,`records.USNChangeObservation`,`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload.changes[*]`
fi.usn_object_change,major_version,smallint,No,—,`NOT NULL`,payload.changes[*].major_version,records.USNChangeObservation.MajorVersion,numeric text → uint15 → smallint,Direct JSON,`records.USNChangeObservation`,`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload.changes[*]`
fi.usn_object_change,minor_version,smallint,No,—,`NOT NULL`,payload.changes[*].minor_version,records.USNChangeObservation.MinorVersion,numeric text → uint15 → smallint,Direct JSON,`records.USNChangeObservation`,`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload.changes[*]`
fi.usn_object_change,usn,"numeric(20,0)",No,—,`NOT NULL CHECK (usn >= 0)`,payload.changes[*].usn,records.USNChangeObservation.USN,"canonical decimal text → numeric(20,0)",Direct JSON,`records.USNChangeObservation`,`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload.changes[*]`
fi.usn_object_change,event_timestamp,timestamptz,No,—,`NOT NULL`,payload.changes[*].timestamp,records.USNChangeObservation.Timestamp,RFC3339 → timestamptz,Direct JSON,`records.USNChangeObservation`,`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload.changes[*]`
fi.usn_object_change,reason_raw,bigint,No,—,`NOT NULL CHECK (reason_raw BETWEEN 0 AND 4294967295)`,payload.changes[*].reason_raw,records.USNChangeObservation.ReasonRaw,numeric text → uint32 → bigint,Direct JSON,`records.USNChangeObservation`,`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload.changes[*]`
fi.usn_object_change,source_info_raw,bigint,No,—,`NOT NULL CHECK (source_info_raw BETWEEN 0 AND 4294967295)`,payload.changes[*].source_info_raw,records.USNChangeObservation.SourceInfoRaw,numeric text → uint32 → bigint,Direct JSON,`records.USNChangeObservation`,`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload.changes[*]`
fi.usn_object_change,security_id,bigint,No,—,`NOT NULL CHECK (security_id BETWEEN 0 AND 4294967295)`,payload.changes[*].security_id,records.USNChangeObservation.SecurityID,numeric text → uint32 → bigint,Direct JSON,`records.USNChangeObservation`,`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload.changes[*]`
fi.usn_object_change,file_attributes_raw,bigint,No,—,`NOT NULL CHECK (file_attributes_raw BETWEEN 0 AND 4294967295)`,payload.changes[*].file_attributes_raw,records.USNChangeObservation.FileAttributesRaw,numeric text → uint32 → bigint,Direct JSON,`records.USNChangeObservation`,`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload.changes[*]`
fi.usn_object_change,file_name_utf16le,bytea,No,—,`NOT NULL`,payload.changes[*].file_name_utf16le_base64url,records.USNChangeObservation.FileNameUTF16LEBase64URL,base64url → bytea,Direct JSON,`records.USNChangeObservation`,`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload.changes[*]`
fi.usn_object_change,file_ntfs_object_id,bigint,No,FK → fi.ntfs_object.ntfs_object_id,`NOT NULL`,payload.changes[*].file_identity,fileObjectID,`change.FileIdentity` resolved with `ensureNTFSObject()` using boundary volume,Derived,`records.USNChangeObservation`,`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload.changes[*]`
fi.usn_object_change,parent_ntfs_object_id,bigint,No,FK → fi.ntfs_object.ntfs_object_id,`NOT NULL`,payload.changes[*].parent_identity,parentObjectID,`change.ParentIdentity` resolved with `ensureNTFSObject()` using boundary volume,Derived,`records.USNChangeObservation`,`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload.changes[*]`
fi.usn_object_change_reason,source_record_id,bigint,No,"PK, FK → fi.usn_object_change.source_record_id",`NOT NULL`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`records.USNChangeObservation.ReasonNames []string`,`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload.changes[*].reason_names[*]`
fi.usn_object_change_reason,change_ordinal,integer,No,"PK, FK → fi.usn_object_change.change_ordinal",`NOT NULL`,—,ordinal,Derived by Go / relational lookup,Derived,`records.USNChangeObservation.ReasonNames []string`,`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload.changes[*].reason_names[*]`
fi.usn_object_change_reason,reason_ordinal,integer,No,PK,`NOT NULL CHECK (reason_ordinal > 0)`,—,reasonIndex + 1,Derived by Go / relational lookup,Derived,`records.USNChangeObservation.ReasonNames []string`,`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload.changes[*].reason_names[*]`
fi.usn_object_change_reason,reason_name,text,No,—,`NOT NULL`,payload.changes[*].reason_names[*],records.USNChangeObservation.ReasonNames[reasonIndex],Direct,Direct JSON,`records.USNChangeObservation.ReasonNames []string`,`projectUSNObjectObservation()` — `projector_usn.go`,`USNObjectObservation.payload.changes[*].reason_names[*]`
fi.usn_continuity_gap,source_record_id,bigint,No,"PK, FK → fi.source_record.source_record_id",`—`,—,sourceRecordID,Derived by Go / relational lookup,Derived,`records.USNContinuityGapObservation`,`projectUSNContinuityGap()` — `projector_usn.go`,`USNContinuityGap.payload`
fi.usn_continuity_gap,observed_at,timestamptz,No,—,`NOT NULL`,payload.observed_at,records.USNContinuityGapObservation.ObservedAt,RFC3339 → timestamptz,Direct JSON,`records.USNContinuityGapObservation`,`projectUSNContinuityGap()` — `projector_usn.go`,`USNContinuityGap.payload`
fi.usn_continuity_gap,collection_method,text,No,—,`NOT NULL`,payload.collection_method,records.USNContinuityGapObservation.CollectionMethod,Direct,Direct JSON,`records.USNContinuityGapObservation`,`projectUSNContinuityGap()` — `projector_usn.go`,`USNContinuityGap.payload`
fi.usn_continuity_gap,scope_id,text,No,—,`NOT NULL`,payload.scope_id,records.USNContinuityGapObservation.ScopeID,Direct,Direct JSON,`records.USNContinuityGapObservation`,`projectUSNContinuityGap()` — `projector_usn.go`,`USNContinuityGap.payload`
fi.usn_continuity_gap,governed_root,text,No,—,`NOT NULL`,payload.governed_root,records.USNContinuityGapObservation.GovernedRoot,Direct,Direct JSON,`records.USNContinuityGapObservation`,`projectUSNContinuityGap()` — `projector_usn.go`,`USNContinuityGap.payload`
fi.usn_continuity_gap,reason_code,text,No,—,`NOT NULL`,payload.reason_code,records.USNContinuityGapObservation.ReasonCode,Direct,Direct JSON,`records.USNContinuityGapObservation`,`projectUSNContinuityGap()` — `projector_usn.go`,`USNContinuityGap.payload`
fi.usn_continuity_gap,checkpoint_journal_id,"numeric(20,0)",No,—,`NOT NULL CHECK (checkpoint_journal_id >= 0)`,payload.checkpoint_journal_id,records.USNContinuityGapObservation.CheckpointJournalID,"canonical decimal text → numeric(20,0)",Direct JSON,`records.USNContinuityGapObservation`,`projectUSNContinuityGap()` — `projector_usn.go`,`USNContinuityGap.payload`
fi.usn_continuity_gap,checkpoint_next_usn,"numeric(20,0)",No,—,`NOT NULL CHECK (checkpoint_next_usn >= 0)`,payload.checkpoint_next_usn,records.USNContinuityGapObservation.CheckpointNextUSN,"canonical decimal text → numeric(20,0)",Direct JSON,`records.USNContinuityGapObservation`,`projectUSNContinuityGap()` — `projector_usn.go`,`USNContinuityGap.payload`
fi.usn_continuity_gap,current_journal_id,"numeric(20,0)",No,—,`NOT NULL CHECK (current_journal_id >= 0)`,payload.current_journal_id,records.USNContinuityGapObservation.CurrentJournalID,"canonical decimal text → numeric(20,0)",Direct JSON,`records.USNContinuityGapObservation`,`projectUSNContinuityGap()` — `projector_usn.go`,`USNContinuityGap.payload`
fi.usn_continuity_gap,current_first_usn,"numeric(20,0)",No,—,`NOT NULL CHECK (current_first_usn >= 0)`,payload.current_first_usn,records.USNContinuityGapObservation.CurrentFirstUSN,"canonical decimal text → numeric(20,0)",Direct JSON,`records.USNContinuityGapObservation`,`projectUSNContinuityGap()` — `projector_usn.go`,`USNContinuityGap.payload`
fi.usn_continuity_gap,current_lowest_valid_usn,"numeric(20,0)",No,—,`NOT NULL CHECK (current_lowest_valid_usn >= 0)`,payload.current_lowest_valid_usn,records.USNContinuityGapObservation.CurrentLowestValidUSN,"canonical decimal text → numeric(20,0)",Direct JSON,`records.USNContinuityGapObservation`,`projectUSNContinuityGap()` — `projector_usn.go`,`USNContinuityGap.payload`
fi.usn_continuity_gap,current_next_usn,"numeric(20,0)",No,—,`NOT NULL CHECK (current_next_usn >= 0)`,payload.current_next_usn,records.USNContinuityGapObservation.CurrentNextUSN,"canonical decimal text → numeric(20,0)",Direct JSON,`records.USNContinuityGapObservation`,`projectUSNContinuityGap()` — `projector_usn.go`,`USNContinuityGap.payload`
fi.usn_continuity_gap,coverage_state,text,No,—,`NOT NULL CHECK (coverage_state = 'Incomplete')`,payload.coverage_state,records.USNContinuityGapObservation.CoverageState,Direct,Direct JSON,`records.USNContinuityGapObservation`,`projectUSNContinuityGap()` — `projector_usn.go`,`USNContinuityGap.payload`
fi.usn_continuity_gap,reconciliation_action,text,No,—,`NOT NULL CHECK (reconciliation_action = 'CurrentStateBaselineAndUSNCatchUp')`,payload.reconciliation_action,records.USNContinuityGapObservation.ReconciliationAction,Direct,Direct JSON,`records.USNContinuityGapObservation`,`projectUSNContinuityGap()` — `projector_usn.go`,`USNContinuityGap.payload`
